url,experimental_time_to_first_byte_p75,experimental_time_to_first_byte_good_density,experimental_time_to_first_byte_needs_improvement_density,experimental_time_to_first_byte_poor_density,first_contentful_paint_p75,first_contentful_paint_good_density,first_contentful_paint_needs_improvement_density,first_contentful_paint_poor_density,largest_contentful_paint_p75,largest_contentful_paint_good_density,largest_contentful_paint_needs_improvement_density,largest_contentful_paint_poor_density,cumulative_layout_shift_p75,cumulative_layout_shift_good_density,cumulative_layout_shift_needs_improvement_density,cumulative_layout_shift_poor_density,interaction_to_next_paint_p75,interaction_to_next_paint_good_density,interaction_to_next_paint_needs_improvement_density,interaction_to_next_paint_poor_density
https://www.nps.gov/jotr/planyourvisit/cottonwood-campground.htm,218,0.9715,0.0116,0.0169,698,0.9595,0.0198,0.0207,766,0.9774,0.0139,0.0087,0.18,0.6278,0.2304,0.1419,217,0.7068,0.2605,0.0328
https://www.nps.gov/mora/planyourvisit/timed-entry-reservations-faq.htm,225,0.9608,0.0334,0.0057,635,0.9717,0.0109,0.0174,724,0.9732,0.0132,0.0136,0.01,0.9643,0.0219,0.0138,87,0.9636,0.0268,0.0096
https://www.nps.gov/yell/planyourvisit/visiting-yellowstone-in-winter.htm,275,0.9593,0.0309,0.0099,711,0.9602,0.0361,0.0036,1087,0.968,0.0261,0.0059,0.16,0.5832,0.3388,0.0781,79,0.9835,0.0099,0.0066
https://www.nps.gov/acad/planyourvisit/island-explorer.htm,377,0.9352,0.0389,0.0259,914,0.9445,0.0243,0.0312,1160,0.9488,0.0253,0.0259,0.19,0.6271,0.2713,0.1016,118,0.9565,0.037,0.0065
https://www.nps.gov/thingstodo/campgrounds-badl.htm,429,0.9394,0.0448,0.0158,1062,0.9155,0.05,0.0345,1149,0.9576,0.018,0.0244,0.03,0.9887,0.0097,0.0016,113,0.9042,0.0728,0.023
https://www.nps.gov/whho/planyourvisit/directions.htm,399,0.9303,0.0526,0.0171,1164,0.8916,0.0638,0.0446,1317,0.9259,0.0385,0.0356,0.03,0.995,0.005,0,69,0.9778,0.0135,0.0087
https://www.nps.gov/cany/planyourvisit/placestogo.htm,225,0.9736,0.0199,0.0065,587,0.9717,0.0148,0.0135,679,0.9875,0.0029,0.0096,0.10,0.7695,0.1729,0.0576,88,0.9497,0.0456,0.0047
https://www.nps.gov/seki/planyourvisit/azalea.htm,386,0.916,0.0608,0.0232,978,0.9351,0.0397,0.0252,1226,0.9552,0.0196,0.0252,0.24,0.5189,0.2538,0.2273,210,0.7246,0.2585,0.0169
https://www.nps.gov/whsa/planyourvisit/maps.htm,178,0.9797,0.0159,0.0044,525,0.9727,0.0228,0.0045,528,0.9853,0.0105,0.0043,0.11,0.7622,0.2288,0.009,79,0.9863,0.0103,0.0034
https://www.nps.gov/romo/learn/news/ongoing-law-enforcement-incident-suspect-at-large-following-high-speed-reckless-driving-across-rocky-mountain-national-park-flees-scene-of-motor-vehicle-crash.htm,274,0.967,0.0278,0.0052,891,0.9683,0.0212,0.0105,938,0.9843,0.0137,0.002,0.18,0.4334,0.5139,0.0527,,,,
https://www.nps.gov/nama/planyourvisit/fees.htm,240,0.9673,0.026,0.0067,658,0.9619,0.0264,0.0117,791,0.9665,0.0212,0.0123,0.00,0.9896,0.0059,0.0045,55,1,0,0
https://www.nps.gov/state/ky/index.htm,222,0.9699,0.0176,0.0125,567,0.9577,0.0245,0.0178,578,0.9733,0.0089,0.0178,0.02,0.9965,0.0035,0,70,0.9745,0.0255,0
https://www.nps.gov/olym/planyourvisit/visitorcenters.htm,375,0.908,0.065,0.0269,906,0.9416,0.0251,0.0333,1080,0.9639,0.016,0.0202,0.05,0.815,0.1643,0.0207,62,0.9664,0.0272,0.0064
https://www.nps.gov/mora/planyourvisit/skyline-trail.htm,293,0.9581,0.0332,0.0086,688,0.9695,0.0158,0.0147,763,0.9737,0.0114,0.0149,0.02,0.9738,0.0053,0.0209,98,0.9001,0.0962,0.0037
https://www.nps.gov/gosp/index.htm,446,0.927,0.0553,0.0177,1005,0.9298,0.0439,0.0263,1340,0.9491,0.0299,0.0211,0.00,0.9943,0.0019,0.0038,96,0.9321,0.0625,0.0054
https://www.nps.gov/shen/planyourvisit/hikes-medium.htm,141,0.9927,0.0042,0.0031,399,0.9863,0.0055,0.0082,463,0.9918,0.0027,0.0054,0.01,0.8623,0.0789,0.0589,91,0.8811,0.1189,0
https://www.nps.gov/crmo/planyourvisit/conditions.htm,198,0.9527,0.023,0.0243,537,0.9606,0.0158,0.0236,567,0.9888,0.006,0.0052,0.00,0.8338,0.109,0.0572,71,0.9651,0.0245,0.0105
https://www.nps.gov/moru/planyourvisit/maps.htm,258,0.9737,0.0162,0.0101,716,0.9518,0.0244,0.0238,830,0.9561,0.0271,0.0167,0.04,0.9899,0.0101,0,101,0.9,0.0772,0.0228
https://www.nps.gov/trte/learn/historyculture/what-happened-on-the-trail-of-tears.htm,546,0.864,0.0864,0.0496,1676,0.8347,0.0882,0.0771,1950,0.8725,0.0574,0.0702,0.04,0.9663,0.0337,0,,,,
https://www.nps.gov/glac/planyourvisit/projectwork.htm,192,0.971,0.0185,0.0105,649,0.9658,0.0173,0.0169,683,0.9779,0.0112,0.0109,0.03,0.9162,0.0733,0.0106,63,0.9847,0.0095,0.0057
https://www.nps.gov/prwi/index.htm,391,0.9191,0.0543,0.0267,941,0.9244,0.0433,0.0323,1223,0.9281,0.0467,0.0252,0.00,0.993,0.0035,0.0035,96,0.9421,0.0498,0.0081
https://www.nps.gov/yose/planyourvisit/guide.htm,246,0.9819,0.0181,0,700,0.9817,0.0071,0.0112,704,0.9912,0.0057,0.0031,0.12,0.7714,0.2076,0.021,75,0.9906,0.0041,0.0053
https://www.nps.gov/hosp/planyourvisit/trails.htm,220,0.9597,0.0295,0.0108,808,0.9524,0.0265,0.021,916,0.9723,0.014,0.0137,0.00,0.982,0.018,0,71,0.9871,0.0129,0
https://www.nps.gov/thro/learn/historyculture/theodore-roosevelt-and-conservation.htm,460,0.9552,0.0299,0.0149,1033,0.9003,0.0755,0.0242,1417,0.9193,0.0519,0.0288,0.05,0.9881,0.0119,0,,,,
https://www.nps.gov/wrbr/planyourvisit/basicinfo.htm,152,0.9841,0.0109,0.0049,586,0.9804,0.0118,0.0078,695,0.9859,0.0075,0.0066,0.00,0.9697,0.0192,0.0111,94,0.965,0.0253,0.0097
https://www.nps.gov/muwo/planyourvisit/maps.htm,164,0.9797,0.0132,0.0071,492,0.9765,0.0194,0.0041,572,0.9795,0.0186,0.002,0.01,0.8594,0.1251,0.0155,100,0.9472,0.0499,0.003
https://www.nps.gov/stli/learn/historyculture/places_creating_statue.htm,684,0.84,0.1187,0.0414,1643,0.8194,0.1238,0.0568,2032,0.8532,0.1006,0.0462,0.04,0.9639,0.027,0.0091,108,0.8701,0.0542,0.0758
https://www.nps.gov/blca/planyourvisit/things2do.htm,229,0.981,0.0152,0.0037,671,0.9655,0.0243,0.0102,826,0.9783,0.013,0.0087,0.00,0.9826,0.0174,0,60,0.9701,0.0191,0.0107
https://www.nps.gov/care/planyourvisit/campinga.htm,364,0.9311,0.051,0.018,833,0.9253,0.0344,0.0403,1032,0.9629,0.0184,0.0186,0.18,0.6333,0.2818,0.0849,82,0.9902,0.0072,0.0026
https://www.nps.gov/glac/planyourvisit/hikinglakemcdonald.htm,275,0.9415,0.0326,0.0259,845,0.9344,0.0329,0.0327,937,0.9573,0.0252,0.0175,0.04,0.816,0.1609,0.0231,71,0.9856,0,0.0144
https://www.nps.gov/drto/planyourvisit/index.htm,245,0.9671,0.0281,0.0048,656,0.9804,0.0157,0.0039,912,0.9799,0.0181,0.002,0.13,0.7234,0.2319,0.0447,97,0.9632,0.0332,0.0037
https://www.nps.gov/stli/planyourvisit/directions.htm,305,0.9512,0.0345,0.0143,927,0.9409,0.039,0.0201,1077,0.967,0.0259,0.0071,0.03,0.9948,0.0052,0,109,0.9579,0.0345,0.0076
https://www.nps.gov/sara/index.htm,501,0.8906,0.0684,0.041,923,0.9269,0.0336,0.0395,1327,0.9225,0.0343,0.0432,0.00,0.9203,0.0754,0.0043,92,0.9466,0.0473,0.0061
https://www.nps.gov/vick/index.htm,596,0.8621,0.1063,0.0316,1134,0.91,0.0611,0.0289,1593,0.9094,0.0589,0.0317,0.11,0.6825,0.2641,0.0534,96,0.926,0.0668,0.0072
https://www.nps.gov/crla/planyourvisit/visitingfall.htm,195,0.97,0.0149,0.0151,601,0.9716,0.0144,0.014,663,0.9792,0.0138,0.0069,0.03,0.8199,0.1457,0.0344,61,0.988,0.012,0
https://www.nps.gov/mana/index.htm,401,0.9434,0.0371,0.0194,865,0.9404,0.0362,0.0234,1152,0.9302,0.045,0.0248,0.06,0.8545,0.1266,0.0189,95,0.9556,0.0444,0
https://www.nps.gov/ever/planyourvisit/calendar.htm,110,0.9976,0.0024,0,448,0.9964,0.0018,0.0018,465,0.9983,0,0.0017,0.12,0.7467,0.1609,0.0925,107,0.9613,0.0331,0.0057
https://www.nps.gov/grba/planyourvisit/conditions.htm,193,0.9716,0.021,0.0074,581,0.9773,0.0135,0.0091,625,0.9894,0.0042,0.0063,0.00,0.8556,0.0678,0.0766,68,0.9585,0.03,0.0115
https://www.nps.gov/sagu/planyourvisit/basicinfo.htm,165,0.9679,0.0201,0.0119,524,0.9781,0.0065,0.0154,627,0.9844,0.0083,0.0073,0.03,0.9112,0.0843,0.0044,63,0.9804,0.0165,0.003
https://www.nps.gov/yose/getinvolved/visitoraccessmanagement.htm,303,0.9454,0.0437,0.0109,792,0.9331,0.0288,0.0381,820,0.9691,0.0165,0.0144,0.13,0.7109,0.2366,0.0524,80,0.9739,0.022,0.0041
https://www.nps.gov/moja/index.htm,467,0.9206,0.0641,0.0153,966,0.9332,0.0494,0.0173,1375,0.9438,0.0467,0.0095,0.11,0.6559,0.2947,0.0493,97,0.9507,0.0377,0.0115
https://www.nps.gov/hale/planyourvisit/index.htm,293,0.9817,0.0149,0.0034,691,0.9816,0.0138,0.0045,898,0.9785,0.0168,0.0047,0.00,1,0,0,60,0.9845,0.0125,0.003
https://www.nps.gov/kowa/index.htm,419,0.9098,0.0818,0.0084,986,0.9195,0.0613,0.0192,1465,0.921,0.0506,0.0284,0.00,0.9978,0.0022,0,104,0.9155,0.0702,0.0143
https://www.nps.gov/olym/planyourvisit/weather.htm,257,0.9655,0.0209,0.0137,667,0.971,0.0116,0.0175,810,0.978,0.0148,0.0072,0.03,0.8595,0.1267,0.0138,80,0.9765,0.0155,0.008
https://www.nps.gov/articles/spoons.htm,466,0.9124,0.0692,0.0183,1420,0.8798,0.081,0.0392,1469,0.9394,0.0368,0.0238,0.00,0.9908,0.0043,0.0048,,,,
https://www.nps.gov/state/ma/index.htm,237,0.9605,0.0262,0.0133,665,0.9644,0.0256,0.01,657,0.9865,0.0107,0.0028,0.02,1,0,0,79,0.956,0.0199,0.0241
https://www.nps.gov/hafe/planyourvisit/fees.htm,277,0.951,0.0428,0.0063,837,0.9538,0.0286,0.0176,1130,0.9547,0.0298,0.0155,0.04,0.9148,0.0538,0.0315,121,0.9427,0.0374,0.0199
https://www.nps.gov/brca/planyourvisit/sunsetcampground.htm,268,0.9693,0.0198,0.0108,734,0.9663,0.0136,0.0202,877,0.974,0.0203,0.0057,0.13,0.7421,0.1609,0.097,197,0.7417,0.2441,0.0142
https://www.nps.gov/pinn/planyourvisit/camp.htm,215,0.9544,0.0265,0.0191,632,0.9543,0.0272,0.0186,742,0.9695,0.0131,0.0173,0.15,0.7301,0.2217,0.0482,75,0.9775,0.0225,0
https://www.nps.gov/planyourvisit/alerts.htm,1194,0.4302,0.4948,0.075,1879,0.7585,0.1773,0.0641,2137,0.8623,0.0948,0.0429,0.00,0.9185,0.0132,0.0683,163,0.7872,0.1523,0.0605
https://www.nps.gov/deva/planyourvisit/weather.htm,391,0.9218,0.0602,0.0181,1012,0.9333,0.0457,0.0211,1151,0.9609,0.0298,0.0092,0.15,0.685,0.2654,0.0496,80,0.9612,0.0194,0.0194
https://www.nps.gov/gaar/index.htm,327,0.9449,0.0391,0.016,710,0.9517,0.0275,0.0208,1039,0.9584,0.0236,0.018,0.00,0.9929,0.0026,0.0045,95,0.973,0.0187,0.0083
https://www.nps.gov/slbe/planyourvisit/campgrounds.htm,194,0.9837,0.0127,0.0036,614,0.971,0.0152,0.0138,759,0.9794,0.0097,0.0109,0.17,0.6568,0.2357,0.1075,96,0.9268,0.0579,0.0153
https://www.nps.gov/labe/index.htm,404,0.913,0.064,0.023,984,0.9091,0.0563,0.0346,1330,0.9043,0.0581,0.0376,0.00,0.9982,0,0.0018,87,0.9485,0.0381,0.0134
https://www.nps.gov/redw/planyourvisit/developedcampgrounds.htm,206,0.9812,0.0171,0.0017,486,0.9864,0.0099,0.0037,528,0.9907,0.0037,0.0056,0.03,0.8265,0.1433,0.0302,69,0.985,0.0118,0.0032
https://www.nps.gov/redw/planyourvisit/hiking.htm,246,0.971,0.0207,0.0084,672,0.9742,0.0122,0.0137,743,0.9793,0.0139,0.0068,0.11,0.7553,0.2252,0.0195,69,0.97,0.0279,0.0022
https://www.nps.gov/grsa/planyourvisit/basicinfo.htm,212,0.9741,0.0171,0.0088,520,0.9781,0.0112,0.0107,551,0.9819,0.0084,0.0097,0.02,0.9091,0.0831,0.0079,63,0.9892,0.0108,0
https://www.nps.gov/acad/planyourvisit/bass-harbor-head-light-station.htm,649,0.8788,0.0535,0.0676,1463,0.8826,0.0414,0.076,1714,0.9053,0.0393,0.0554,0.20,0.5007,0.3793,0.1201,70,0.9516,0.0244,0.024
https://www.nps.gov/goga/pobo.htm,344,0.9461,0.0436,0.0103,848,0.945,0.0326,0.0224,1052,0.9538,0.0329,0.0134,0.16,0.5673,0.3975,0.0352,63,0.9755,0.0124,0.0121
https://www.nps.gov/cany/planyourvisit/index.htm,358,0.9519,0.0316,0.0165,877,0.947,0.0347,0.0183,1018,0.9622,0.0244,0.0133,0.16,0.6669,0.2767,0.0564,79,0.9708,0.0265,0.0026
https://www.nps.gov/kids/parks-with-junior-ranger-programs.htm,252,0.9594,0.0303,0.0103,509,0.9787,0.014,0.0072,561,0.9846,0.0081,0.0074,0.00,0.9982,0.0018,0,55,0.9886,0.0077,0.0037
https://www.nps.gov/arch/planyourvisit/placestogo.htm,128,0.9877,0.007,0.0053,494,0.987,0.0067,0.0063,605,0.9865,0.006,0.0074,0.00,0.9454,0.0526,0.0021,63,0.9964,0.0036,0
https://www.nps.gov/subjects/geology/rocks.htm,969,0.6777,0.2369,0.0854,2087,0.6945,0.1879,0.1176,2415,0.7705,0.1402,0.0893,0.03,0.9768,0.0158,0.0074,112,0.933,0.0484,0.0186
https://www.nps.gov/search/,670,0.8253,0.1439,0.0308,1137,0.922,0.0475,0.0305,1124,0.9652,0.021,0.0138,0.00,0.9959,0.0031,0.001,330,0.4455,0.4387,0.1158
https://www.nps.gov/subjects/geology/sedimentary.htm,1056,0.6041,0.3004,0.0955,2438,0.5556,0.2887,0.1557,2725,0.702,0.1863,0.1117,0.05,0.9595,0.0378,0.0027,211,0.7442,0.0732,0.1826
https://www.nps.gov/mora/planyourvisit/wilderness-permit.htm,233,0.9511,0.0322,0.0167,680,0.9644,0.0235,0.0121,747,0.9801,0.0112,0.0086,0.00,0.994,0.006,0,72,0.9789,0.0068,0.0142
https://www.nps.gov/maca/planyourvisit/camping.htm,182,0.9621,0.0274,0.0105,504,0.9727,0.0142,0.0131,586,0.9803,0.0107,0.009,0.04,0.8143,0.1541,0.0317,73,0.9619,0.0294,0.0087
https://www.nps.gov/pinn/planyourvisit/basicinfo.htm,137,0.9821,0.0067,0.0112,470,0.9824,0.0084,0.0092,511,0.9856,0.0068,0.0076,0.09,0.7678,0.1646,0.0676,72,0.9828,0.0172,0
https://www.nps.gov/efmo/index.htm,411,0.9182,0.0492,0.0326,933,0.9216,0.0392,0.0392,1237,0.9189,0.0404,0.0408,0.00,0.997,0.0015,0.0015,96,0.9344,0.0508,0.0148
https://www.nps.gov/articles/the-carlisle-indian-industrial-school-assimilation-with-education-after-the-indian-wars-teaching-with-historic-places.htm,576,0.8597,0.1253,0.015,1697,0.8387,0.1085,0.0528,1794,0.8987,0.0583,0.0429,0.00,0.9929,0.0071,0,,,,
https://www.nps.gov/articles/industry-and-economy-during-the-civil-war.htm,694,0.8278,0.1722,0,1523,0.849,0.1107,0.0403,1619,0.882,0.0826,0.0354,0.00,0.9899,0.0101,0,,,,
https://www.nps.gov/blca/planyourvisit/maps.htm,278,0.9529,0.0323,0.0148,769,0.9545,0.0255,0.02,853,0.964,0.0216,0.0143,0.03,0.9951,0.0027,0.0022,112,0.872,0.0924,0.0356
https://www.nps.gov/lavo/planyourvisit/basicinfo.htm,200,0.9741,0.0152,0.0107,650,0.9688,0.0187,0.0125,715,0.9781,0.0128,0.0091,0.14,0.7428,0.1718,0.0854,92,0.9533,0.0415,0.0052
https://www.nps.gov/alca/planyourvisit/calendar.htm,120,0.9877,0.0059,0.0064,477,0.9899,0.0063,0.0038,550,0.9992,0.0008,0,0.00,0.9347,0.0301,0.0352,95,0.9726,0.0274,0
https://www.nps.gov/jotr/learn/nature/fireregime.htm,158,0.9847,0.0103,0.005,485,0.9801,0.014,0.0059,543,0.9857,0.0066,0.0077,0.19,0.5287,0.4116,0.0596,66,0.9794,0.0159,0.0047
https://www.nps.gov/thingstodo/yell-grand-canyon-of-the-yellowstone.htm,441,0.9428,0.0389,0.0183,1247,0.9282,0.051,0.0208,1308,0.9662,0.0191,0.0147,0.03,0.9929,0.0071,0,74,0.9378,0.0346,0.0276
https://www.nps.gov/state/mn/index.htm,321,0.9582,0.0193,0.0225,788,0.9423,0.0387,0.0189,842,0.9708,0.018,0.0112,0.03,0.9949,0.0051,0,79,0.9555,0.0374,0.0071
https://www.nps.gov/whho/learn/historyculture/rose-garden.htm,310,0.9548,0.0307,0.0146,849,0.9414,0.0405,0.0181,1040,0.9623,0.0258,0.0119,0.04,0.9906,0.0094,0,59,0.9665,0.0259,0.0075
https://www.nps.gov/jotr/planyourvisit/calendar.htm,139,0.9766,0.0145,0.0089,488,0.9824,0.0084,0.0092,536,0.991,0,0.009,0.13,0.7403,0.1551,0.1046,95,0.9755,0.0245,0
https://www.nps.gov/subjects/nnlandmarks/site.htm,596,0.8553,0.1095,0.0352,1180,0.9097,0.0525,0.0378,1983,0.8636,0.0943,0.0421,0.40,0.4941,0.1708,0.3351,71,0.9268,0.008,0.0652
https://www.nps.gov/state/nv/index.htm,258,0.9747,0.0147,0.0106,687,0.984,0.008,0.008,678,0.9868,0.0088,0.0044,0.01,0.992,0.008,0,69,0.9817,0.0183,0
https://www.nps.gov/articles/000/puritans-and-iron-making.htm,633,0.8317,0.1106,0.0577,1755,0.7775,0.1466,0.0759,1717,0.8875,0.0685,0.044,0.03,0.9699,0.0301,0,,,,
https://www.nps.gov/grte/planyourvisit/drives.htm,314,0.9088,0.0634,0.0279,813,0.9388,0.0354,0.0257,886,0.9657,0.0193,0.0151,0.07,0.7664,0.184,0.0496,67,0.9764,0.0236,0
https://www.nps.gov/liri/index.htm,436,0.9304,0.0624,0.0072,981,0.9318,0.0432,0.025,1319,0.9338,0.0397,0.0265,0.12,0.6584,0.2792,0.0624,96,0.9433,0.0421,0.0146
https://www.nps.gov/glac/planyourvisit/visitor-centers.htm,371,0.9454,0.0437,0.0109,916,0.9418,0.0341,0.0241,1020,0.9622,0.0205,0.0174,0.04,0.8301,0.1472,0.0227,70,0.9903,0.0068,0.0029
https://www.nps.gov/caha/planyourvisit/ols.htm,522,0.8841,0.0942,0.0217,1153,0.889,0.0814,0.0296,1420,0.9383,0.0451,0.0166,0.21,0.4493,0.4396,0.1111,,,,
https://www.nps.gov/muwo/planyourvisit/index.htm,223,0.9762,0.0146,0.0092,645,0.9757,0.0075,0.0168,789,0.9746,0.0111,0.0142,0.03,0.8591,0.1259,0.015,88,0.9764,0.0157,0.0079
https://www.nps.gov/isro/planyourvisit/maps.htm,248,0.9581,0.023,0.0189,653,0.9503,0.0267,0.023,767,0.9634,0.0252,0.0115,0.01,0.9964,0.0036,0,104,0.9179,0.067,0.015
https://www.nps.gov/glac/learn/news/alpine-section-of-going-to-the-sun-road-closing-at-9-pm-tonight-due-to-storm-warning.htm,326,0.9292,0.0357,0.0351,858,0.9124,0.0399,0.0478,1006,0.9322,0.032,0.0358,0.13,0.7273,0.2536,0.0192,54,0.9849,0.0074,0.0077
https://www.nps.gov/neri/planyourvisit/things2do.htm,260,0.9797,0.005,0.0152,727,0.9612,0.0125,0.0263,1025,0.9636,0.0151,0.0213,0.03,0.9953,0.0031,0.0016,79,0.9673,0.0196,0.0131
https://www.nps.gov/yell/planyourvisit/situationreport.htm,303,0.9563,0.0245,0.0192,779,0.9579,0.0202,0.0219,852,0.9791,0.0034,0.0175,0.17,0.648,0.2771,0.0749,261,0.6484,0.2479,0.1037
https://www.nps.gov/saga/index.htm,461,0.9169,0.0402,0.0429,1007,0.9146,0.0426,0.0428,1382,0.9148,0.0529,0.0323,0.00,0.9982,0.0018,0,88,0.9683,0.0238,0.0079
https://www.nps.gov/katm/planyourvisit/index.htm,201,0.9702,0.0211,0.0086,562,0.9788,0.0093,0.0119,650,0.9813,0.0151,0.0036,0.00,0.998,0.002,0,58,0.9812,0.015,0.0039
https://www.nps.gov/grsm/planyourvisit/cades-cove-campground.htm,278,0.9713,0.0287,0,776,0.9624,0.027,0.0106,960,0.9554,0.0255,0.019,0.31,0.5511,0.1577,0.2913,162,0.844,0.1386,0.0175
https://www.nps.gov/drto/planyourvisit/directions.htm,212,0.9834,0.015,0.0016,593,0.9755,0.0156,0.0089,775,0.9863,0.0098,0.0039,0.10,0.7575,0.1868,0.0557,112,0.9587,0.0393,0.0021
https://www.nps.gov/places/000/pierce-stocking-scenic-drive.htm,401,0.9323,0.0416,0.0261,1023,0.9221,0.0352,0.0427,1074,0.9418,0.0324,0.0258,0.03,0.9849,0.0135,0.0016,81,0.9281,0.0478,0.0241
https://www.nps.gov/sucr/index.htm,462,0.9244,0.0393,0.0363,1005,0.9389,0.0297,0.0314,1503,0.9144,0.0592,0.0264,0.00,0.9441,0.0559,0,96,0.9385,0.0436,0.0179
https://www.nps.gov/moru/planyourvisit/calendar.htm,172,0.9796,0.0122,0.0081,503,0.9705,0.0175,0.012,551,0.9809,0.0097,0.0095,0.01,0.8431,0.1002,0.0567,88,0.9693,0.0236,0.0071
https://www.nps.gov/wwii/index.htm,440,0.9167,0.063,0.0203,979,0.9161,0.0602,0.0236,1214,0.9435,0.0371,0.0194,0.00,1,0,0,96,0.9445,0.052,0.0035
https://www.nps.gov/olym/planyourvisit/national-parks-and-federal-recreational-lands-pass.htm,309,0.9499,0.0349,0.0153,958,0.9259,0.0508,0.0232,1307,0.9375,0.0372,0.0253,0.01,0.8166,0.1019,0.0815,62,0.9773,0.0205,0.0022
https://www.nps.gov/care/planyourvisit/trailguide.htm,276,0.9487,0.0244,0.0269,700,0.9552,0.0231,0.0217,816,0.9724,0.0087,0.0189,0.16,0.7053,0.2317,0.063,87,0.9704,0.0121,0.0175
https://www.nps.gov/voya/planyourvisit/maps.htm,194,0.96,0.0261,0.0139,586,0.9642,0.0219,0.0139,693,0.9787,0.0091,0.0122,0.19,0.6854,0.1672,0.1474,136,0.8189,0.1255,0.0557
https://www.nps.gov/mapr/learn/manhattan-project.htm,618,0.8618,0.1036,0.0347,1665,0.8231,0.1422,0.0346,2033,0.8441,0.1191,0.0367,0.04,0.9861,0.0139,0,129,0.8132,0.0957,0.0911
https://www.nps.gov/grsm/learn/nature/fireflies.htm,301,0.9568,0.0297,0.0136,896,0.9486,0.0306,0.0208,1085,0.9502,0.0389,0.0109,0.21,0.5818,0.2793,0.1389,71,0.9829,0.0115,0.0056
https://www.nps.gov/slbe/planyourvisit/dune_climb.htm,410,0.9303,0.0314,0.0383,1048,0.9213,0.039,0.0396,1463,0.9189,0.0454,0.0357,0.20,0.3788,0.5236,0.0976,79,0.9515,0.0357,0.0128
https://www.nps.gov/articles/16thstreetbaptist.htm,459,0.9317,0.0426,0.0257,1266,0.8924,0.0603,0.0473,1233,0.9477,0.0332,0.0192,0.00,0.9972,0.0028,0,81,0.8447,0.0469,0.1084
https://www.nps.gov/grba/getinvolved/supportyourpark/artist-in-residence.htm,479,0.8755,0.1198,0.0047,1172,0.9467,0.0366,0.0167,1323,0.974,0.026,0,0.18,0.5664,0.3789,0.0547,98,0.9746,0.0254,0
https://www.nps.gov/eise/index.htm,522,0.8828,0.0926,0.0247,1035,0.8943,0.0603,0.0454,1458,0.8957,0.0646,0.0397,0.01,0.7868,0.2001,0.013,95,0.9442,0.0424,0.0134
https://www.nps.gov/hosp/planyourvisit/fees.htm,361,0.9201,0.0499,0.03,919,0.9149,0.051,0.034,1199,0.9321,0.0381,0.0298,0.04,0.95,0.033,0.017,84,0.9744,0.0228,0.0028
https://www.nps.gov/romo/planyourvisit/trail_conditions.htm,181,0.9901,0.0027,0.0072,654,0.9711,0.0195,0.0094,746,0.9821,0.0122,0.0057,0.05,0.7935,0.1623,0.0442,68,0.9351,0.0239,0.041
https://www.nps.gov/fomc/planyourvisit/defenders-day.htm,329,0.9415,0.041,0.0174,988,0.9293,0.0474,0.0233,1270,0.9513,0.0319,0.0168,0.04,0.9821,0.0179,0,67,0.9392,0.0211,0.0397
https://www.nps.gov/maca/planyourvisit/lodging.htm,208,0.9568,0.0233,0.0199,559,0.9645,0.0153,0.0203,649,0.9805,0.0114,0.0081,0.01,0.8818,0.0941,0.0242,103,0.9439,0.0442,0.0119
https://www.nps.gov/state/il/index.htm,215,0.9601,0.0159,0.0239,624,0.963,0.0258,0.0113,661,0.981,0.0101,0.0089,0.01,0.9942,0.0058,0,79,0.9292,0.0589,0.0119
https://www.nps.gov/thro/planyourvisit/basicinfo.htm,304,0.9668,0.0218,0.0115,788,0.963,0.0257,0.0114,806,0.9811,0.0138,0.0051,0.00,0.9962,0.0019,0.0019,85,0.9683,0.0255,0.0062
https://www.nps.gov/crla/planyourvisit/hiking.htm,300,0.9523,0.0222,0.0255,882,0.9437,0.0324,0.0238,922,0.9648,0.0101,0.0251,0.17,0.6908,0.2475,0.0617,69,0.975,0.0182,0.0068
https://www.nps.gov/klgo/learn/goldrush.htm,572,0.896,0.0765,0.0275,1505,0.8701,0.0694,0.0605,1874,0.907,0.0639,0.0291,0.20,0.5375,0.3169,0.1456,,,,
https://www.nps.gov/arch/planyourvisit/timed-entry-faq.htm,409,0.9198,0.0466,0.0335,1032,0.9191,0.0401,0.0408,1199,0.9448,0.0254,0.0298,0.06,0.8325,0.1371,0.0304,95,0.9651,0.0302,0.0046
https://www.nps.gov/yell/learn/nature/bison.htm,505,0.9073,0.0607,0.032,1269,0.9117,0.0486,0.0397,2078,0.8627,0.0839,0.0533,0.22,0.478,0.3441,0.1779,95,0.9556,0.0317,0.0127
https://www.nps.gov/katm/planyourvisit/brooks-camp.htm,191,0.9752,0.0164,0.0084,573,0.987,0.0077,0.0053,625,0.9891,0.0056,0.0053,0.00,0.9972,0.0028,0,72,0.983,0.017,0
https://www.nps.gov/mapr/index.htm,411,0.9232,0.049,0.0278,900,0.9423,0.0308,0.0269,1281,0.9373,0.027,0.0357,0.00,0.9822,0.0153,0.0025,95,0.9599,0.0356,0.0045
https://www.nps.gov/hale/planyourvisit/conditions.htm,234,0.9694,0.0155,0.0151,570,0.9825,0.0069,0.0106,611,0.9868,0.0053,0.0079,0.00,0.8705,0.0994,0.0301,70,0.9685,0.0211,0.0104
https://www.nps.gov/ever/learn/nature/animals.htm,184,0.9853,0.0147,0,442,0.982,0.0135,0.0045,523,0.9862,0.0092,0.0046,0.08,0.7786,0.1603,0.0611,63,0.9933,0,0.0067
